,corr,name
Prg4,0.0036017544467016635,Prg4
Setd5,0.0035790190149740508,Setd5
Smap2,-0.0035570218652476145,Smap2
Keap1,-0.003553518165262738,Keap1
Pdcd6,0.003553202293057426,Pdcd6
Insig1,-0.0035479367503273153,Insig1
Slc7a2,-0.003546612387487853,Slc7a2
Clmn,-0.003539569948003524,Clmn
Sdhc,-0.003532541385142905,Sdhc
Rap2c,-0.003515714936629449,Rap2c
Xbp1,0.0035015273560964197,Xbp1
Vps26a,0.0034722006986897124,Vps26a
Abi1,0.003469023631244347,Abi1
Oip5os1,0.003464374725403526,Oip5os1
Smc3,0.003459462879604412,Smc3
Sh3pxd2a,0.003455631417012466,Sh3pxd2a
Atxn10,-0.003453742956849768,Atxn10
Mettl7a1,-0.003450740559982801,Mettl7a1
Fam120a,0.0034163194242488523,Fam120a
Trabd,-0.00341029563220413,Trabd
Ankrd33b,-0.0034086797466956124,Ankrd33b
Taok3,-0.0034074730251550753,Taok3
Nktr,0.0034054698459713676,Nktr
Ugt2b34,-0.0034038597705386064,Ugt2b34
Snx2,0.0034015140896784877,Snx2
Spop,0.0033912894086445006,Spop
Selenof,0.0033882289757892854,Selenof
Dnajc11,0.003387611672717692,Dnajc11
Sel1l,0.0033844230214012537,Sel1l
Cfh,0.003351011560256976,Cfh
Zmynd11,-0.003350449306345788,Zmynd11
Ptk2b,0.003326923512740007,Ptk2b
Selenop,-0.0032552991115080963,Selenop
Pcmtd2,-0.0032446512429535027,Pcmtd2
Rnase4,-0.003244531558555887,Rnase4
Arap1,-0.0032439967212954043,Arap1
Siae,-0.0032387055775360317,Siae
Litaf,0.0032273328328389236,Litaf
Crls1,-0.003208421106769765,Crls1
Ykt6,0.0032003715070574174,Ykt6
Nadk,0.003191741305640822,Nadk
Tug1,0.0031890923398342937,Tug1
Adgra3,0.003141571693591388,Adgra3
Eif4b,-0.003136739896043003,Eif4b
Tsc22d3,0.0031118474918783437,Tsc22d3
Gss,-0.0030894647075047944,Gss
Psma3,0.0030859430314785588,Psma3
Ldlr,0.0030841900877705006,Ldlr
Maob,0.0030811062572483516,Maob
Prodh,0.0030807635148948098,Prodh
Zcchc24,0.0030167876907010965,Zcchc24
X2900026A02Rik,-0.0029991061262402523,X2900026A02Rik
Srp54c,-0.002998922152432942,Srp54c
Dlg1,-0.0029985081487811658,Dlg1
Csf1r,-0.002995344053671899,Csf1r
Clcn3,0.0029937636217218953,Clcn3
Dsg2,-0.0029860377222701204,Dsg2
Rab1a,-0.0029817710459913013,Rab1a
Tor1aip1,0.002962448616236693,Tor1aip1
Nav2,-0.0029567634263134002,Nav2
Tor1aip2,0.00295612363792724,Tor1aip2
Nr1d2,-0.0029327400752644176,Nr1d2
Ahcy,-0.0029073821527311585,Ahcy
Thnsl2,-0.0028785350546349903,Thnsl2
Tnks1bp1,0.0028727636270376444,Tnks1bp1
Axl,-0.00286558197413224,Axl
Slc23a2,-0.0028368899788038626,Slc23a2
Tmed2,0.0028315056662957167,Tmed2
Pecr,0.0028258594888725726,Pecr
Slc25a13,-0.0028135733872316077,Slc25a13
Atp2a2,0.0028129318042368553,Atp2a2
Hnf4a,-0.0028024269776960116,Hnf4a
Clcc1,-0.0028013750074237596,Clcc1
Cdc42bpb,0.002782541464311573,Cdc42bpb
Rnf130,0.0027565192604989117,Rnf130
Derl1,0.002739455355523081,Derl1
Eif4ebp2,0.002728032045616331,Eif4ebp2
Ugt2b1,0.0027177028687821467,Ugt2b1
Oga,0.0027115722394966397,Oga
Rpl7l1,0.0027040869645941798,Rpl7l1
Pbx1,-0.0026983892226453894,Pbx1
Fbxo22,0.0026330625724198297,Fbxo22
Lgals3bp,0.002625003083556681,Lgals3bp
Lman1,0.0026189526464981358,Lman1
Clptm1,-0.0026040077595857734,Clptm1
Osgin1,0.0025991980365519043,Osgin1
Ppp2r5a,0.0025966191131427227,Ppp2r5a
Fuca1,-0.002584665337843554,Fuca1
Smc6,-0.002580540557925058,Smc6
Lamp1,-0.002573860301884406,Lamp1
Acsl1,0.0025710956231121468,Acsl1
Lrp10,0.0025667891137937846,Lrp10
Lgals8,-0.002556747738006188,Lgals8
Ces2e,0.002554957408110885,Ces2e
Lgr4,-0.0025389497993881663,Lgr4
Plpbp,-0.002522957736201451,Plpbp
Mta2,0.0025154122784158796,Mta2
Ak3,0.0025059499493146633,Ak3
Nat8f1,-0.002500849321175229,Nat8f1
Cyp2d40,-0.0025000323524149866,Cyp2d40
Arhgef10l,-0.0024708649511270475,Arhgef10l
Abhd2,0.0024437012940211633,Abhd2
Nudt7,0.0024232454432108422,Nudt7
Ipo5,0.002404571947540983,Ipo5
Hs3st3b1,0.0023896930864380633,Hs3st3b1
Ddx5,-0.0023812786858439863,Ddx5
Rnf144b,-0.0023803738297161316,Rnf144b
Dnaaf9,-0.0023745269466295305,Dnaaf9
Cyp51,-0.0023309787242620215,Cyp51
Akt2,-0.002308670936412722,Akt2
Btbd1,0.0023083974671509223,Btbd1
Prkar1a,0.00228765803769338,Prkar1a
Fam107b,0.0022848239017292664,Fam107b
AU022252,-0.0022542576009261044,AU022252
Rab5c,0.0022514266136233235,Rab5c
Anxa4,-0.0022453577433786077,Anxa4
Txnl1,0.002239202650828656,Txnl1
Tm9sf4,0.0022387006354673525,Tm9sf4
Cdv3,-0.0022308491544686558,Cdv3
Cfhr2,-0.002172717229268137,Cfhr2
Rab10,-0.0021363587822964014,Rab10
Plpp3,-0.0020831378023221246,Plpp3
G3bp1,-0.0020672002129988993,G3bp1
Usp6nl,0.0020446125579259146,Usp6nl
Zfp970,0.0020312119551637664,Zfp970
Cfb,0.0020286801607487487,Cfb
Gsta4,0.002016674014816548,Gsta4
Psmc2,-0.0020162929621079157,Psmc2
Abcd1,-0.0020134742863459226,Abcd1
Coasy,0.002011906893902304,Coasy
Nucks1,-0.0019898245784684843,Nucks1
Pdzk1,0.0019874857506809677,Pdzk1
Fubp1,-0.001983925380290801,Fubp1
Arhgef3,-0.001933867258098493,Arhgef3
Timm23,0.0019216604081344212,Timm23
Spata2l,0.0019180889001693183,Spata2l
Cpn1,-0.001884862285879749,Cpn1
Pmpcb,0.0018730460427509418,Pmpcb
Stk40,-0.0018704384394203513,Stk40
Mfsd14b,0.0018575519348705148,Mfsd14b
Map7,-0.0018541941143772299,Map7
Slc25a1,-0.0018234131299932315,Slc25a1
Apeh,0.0018228241399426443,Apeh
Ptdss1,0.0018165301746895452,Ptdss1
Crp,-0.001806365426941013,Crp
Rap1b,-0.0017890179467119755,Rap1b
Xdh,0.0017805232521289028,Xdh
Sdcbp,-0.0017696962250344857,Sdcbp
Furin,0.0017665083041059411,Furin
Cacul1,-0.001739919430712577,Cacul1
Kdelr2,0.0017305890265473095,Kdelr2
Spcs3,0.0017238553416142931,Spcs3
Prdx3,0.001720105948671339,Prdx3
Gns,0.001709442500840748,Gns
Abcb4,0.0016973320511222704,Abcb4
Sema4a,0.001692121683532901,Sema4a
Acsm3,0.001690771551839129,Acsm3
Bcl2l1,0.0016818230670449306,Bcl2l1
Cdh2,0.0016745831709135692,Cdh2
Efna1,0.0016736232653646343,Efna1
Dnajb12,0.0016731178261154536,Dnajb12
Mcfd2,0.0016643379108311034,Mcfd2
Hmgcs2,-0.0016457413170735593,Hmgcs2
Nub1,0.0016445445872363192,Nub1
Cfl1,-0.0016323902349566857,Cfl1
Sdhd,0.00163139158539332,Sdhd
Sardh,0.0016290762681662016,Sardh
Amy1,0.0016205738912134654,Amy1
Gng12,0.0016199619073028026,Gng12
Slc39a1,-0.0016098309911394477,Slc39a1
Adrm1,-0.0016038590741650725,Adrm1
Pmpca,-0.0015894074705705978,Pmpca
Mug1,0.001587674123661827,Mug1
Mat1a,-0.0015789427690744103,Mat1a
Fabp5,0.0015618984308922892,Fabp5
Nedd4l,0.0015565481856206782,Nedd4l
Cnbp,-0.0015552650945243112,Cnbp
Srp54a,-0.00155380856207787,Srp54a
Ankrd13c,-0.0015199858979574774,Ankrd13c
Erlin1,0.0015063381236440953,Erlin1
Myorg,0.0014997979801848595,Myorg
Pde3b,-0.001491691604024178,Pde3b
Paip1,0.0014862272800669721,Paip1
X0610030E20Rik,-0.001478540148394557,X0610030E20Rik
Zbtb7b,0.0014541115296862147,Zbtb7b
Atad1,-0.0014453808386278117,Atad1
Eif2ak2,0.00144012585967092,Eif2ak2
Bdh1,-0.0013901927725424687,Bdh1
Abcc9,0.001382957846823561,Abcc9
Supt16,0.0013402774549305236,Supt16
Dbp,0.0013146475571037418,Dbp
Pdha1,0.0013112404297951892,Pdha1
Hoga1,-0.0013108483221232067,Hoga1
Eef1a1,0.0013091092354257257,Eef1a1
Ankrd17,-0.0012928789933924305,Ankrd17
Spr,-0.0012850179734734876,Spr
Ip6k1,-0.0012819709167841073,Ip6k1
Rpn2,0.001272708964781733,Rpn2
Gne,-0.0012614548903116974,Gne
Pxn,-0.0012445414402583383,Pxn
Gpbp1,0.001240776920758216,Gpbp1
Fkbp4,0.0012402734992799738,Fkbp4
Rnf14,0.0012262245334720295,Rnf14
Mxd4,0.001188787314074826,Mxd4
X1600014C10Rik,-0.0011837984796440424,X1600014C10Rik
Sec14l4,-0.0011784452822581675,Sec14l4
Retreg2,-0.001161926732246957,Retreg2
Golga2,0.0011601964530043704,Golga2
Rxra,0.001140108458184307,Rxra
Mpzl2,0.001092675590765058,Mpzl2
Arf1,-0.0010884499057895033,Arf1
Rapgef1,-0.001067429404694047,Rapgef1
Zdhhc9,-0.0010650251358109717,Zdhhc9
Pde4b,-0.0010573532434848304,Pde4b
Mtfr1l,-0.00103459538068338,Mtfr1l
Egln2,0.001024289876430495,Egln2
Cyp2f2,0.0010091903400764877,Cyp2f2
Ddi2,-0.0010004900435112017,Ddi2
Xist,0.0010004808041851137,Xist
Cpq,-0.0009994828228721878,Cpq
Srxn1,0.0009980954811674501,Srxn1
Prpf4b,0.000996177358793549,Prpf4b
Idi1,0.000994667690250448,Idi1
Myh14,0.0009834827460284943,Myh14
Polr2m,0.0009695773968630152,Polr2m
Cat,-0.0009488928565971768,Cat
F9,0.0009445816192777992,F9
Wwc1,0.0009397567461985412,Wwc1
Wdr45b,-0.0009325368095224412,Wdr45b
Prxl2c,0.0009308133007103636,Prxl2c
Ppp2ca,0.0009221923545968177,Ppp2ca
Tomm20,0.0009086947882734769,Tomm20
Eif3a,0.0009063610522981723,Eif3a
Plcg1,-0.0009053917787576365,Plcg1
Dnajc3,-0.0008888448197624008,Dnajc3
Ythdf3,0.0008866963832638563,Ythdf3
Fbxo9,0.0008858509565721378,Fbxo9
Vldlr,0.0008594802928101364,Vldlr
Afdn,-0.0008470352025333664,Afdn
Eftud2,0.0008228812602285759,Eftud2
Mrc1,0.0008016114548883659,Mrc1
Gpc4,-0.0007962666958192779,Gpc4
Ppp1r3b,0.000785384147246377,Ppp1r3b
Golgb1,-0.0007756362766845927,Golgb1
Itfg1,-0.0007641359387401456,Itfg1
Tufm,0.0007621149820981202,Tufm
Mttp,0.0007496409264942661,Mttp
Cep85l,0.0007414604030698996,Cep85l
Sult2a8,0.0007236157050453071,Sult2a8
St3gal1,-0.0007028919199465179,St3gal1
Hp1bp3,-0.0006977990897371288,Hp1bp3
Ube4b,-0.0006902868677073755,Ube4b
Asah2,-0.0006544327905838065,Asah2
Sdc1,0.0006472668310662514,Sdc1
Dnajc5,-0.0006373664414212853,Dnajc5
Foxn3,-0.0006357585157714457,Foxn3
Eif4a1,-0.0006332629078205861,Eif4a1
Snx5,0.0006162062966314313,Snx5
Rab6a,0.0006133730984679135,Rab6a
Nus1,0.0005939598945820691,Nus1
Poldip2,0.0005705033870704435,Poldip2
Kars,0.0005702001073653055,Kars
Scly,-0.0005389722440696931,Scly
Bckdha,0.0005310115645126862,Bckdha
C4b,-0.000517711245768893,C4b
Rpl7a,0.000516617982460764,Rpl7a
Gzf1,0.0005073057521318752,Gzf1
Arl8b,-0.000499536353991965,Arl8b
Ctsl,0.00047886411032279497,Ctsl
Chdh,-0.0004743193610678984,Chdh
Pcmtd1,0.00046374313261631026,Pcmtd1
Wwp1,-0.00045607698642164584,Wwp1
Hsd3b7,-0.00041691826270778126,Hsd3b7
Tmem183a,-0.0004107811071978743,Tmem183a
Paip2,0.0003699569866449601,Paip2
Szrd1,-0.00036904042186330644,Szrd1
Gucd1,0.0003467114566271065,Gucd1
Eef2,-0.00033667414071278227,Eef2
Tcp1,0.0003346928542450028,Tcp1
Atp2b1,-0.0003302546192071091,Atp2b1
Dusp3,-0.0003262898459963172,Dusp3
Fndc4,-0.0003254799434493396,Fndc4
Ppp1cc,-0.00030100260346297396,Ppp1cc
Tpi1,0.000288485983321608,Tpi1
Cpn2,-0.00028848571605424894,Cpn2
Chuk,0.00027235582219659553,Chuk
As3mt,0.0002709452121279181,As3mt
Serpina3n,0.0002574871911954114,Serpina3n
Arhgap21,-0.00024365575099197508,Arhgap21
Maged1,-0.00022514843054102725,Maged1
Iyd,0.00021620012671365587,Iyd
Serinc1,0.00021158571881597647,Serinc1
Reep3,0.0001958293243008802,Reep3
Dctn2,0.00019072504378527726,Dctn2
Cpsf3,-0.0001856186741482617,Cpsf3
Suds3,-0.00018527654172770952,Suds3
Sdf4,0.00016824366474764514,Sdf4
Lactb,-0.00015798234541554153,Lactb
Lypla1,-0.00015090210485140695,Lypla1
Selenoo,0.0001408771278404142,Selenoo
Pcyox1,0.0001228360844141588,Pcyox1
Dnajb11,-0.00011645707108650874,Dnajb11
Slc38a4,8.463806964572232e-05,Slc38a4
Cped1,8.354380754675029e-05,Cped1
Cdk8,7.109060079496925e-05,Cdk8
